distid,intid,lunch,enrol,ptr,found,expp,revpp,avgsal,drop,grad,math4,math7,choice,psa,year,staff,avgben,y92,y93,y94,y95,y96,y97,y98,lexpp,lfound,lexpp_1,lfnd_1,lenrol,lenrolsq,lunchsq,lfndsq,math4_1,cmath4,gexpp,gexpp_1,gfound,gfnd_1,clunch,clnchsq,genrol,genrolsq,expp92,lexpp92,math4_92,cpi,rexpp,lrexpp,lrexpp_1,grexpp,grexpp_1
25080,25,30.96999931,5156,22.79999924,6181,6736,7609,51842,6.489999771,75.40000153,69.30000305,61.29999924,,0,1995,,,0,0,0,1,0,0,0,8.815221786,8.729235649,8.638348579,,8.547916412,73.06687164,959.1408691,76.19955444,59.29999924,10.00000381,0.176873207,0.09412384,,,-0.329999924,-20.54907227,-0.018828392,-0.322242737,5091,8.535229683,45.09999847,1.524000049,7094.015625,8.867007256,8.718079567,0.148927689,0.068840981
25080,25,29.32999992,5198,22.79999924,6334,7025,7697,52375,7.53000021,72,73.90000153,64.30000305,,0,1996,,,0,0,0,0,1,0,0,8.857230186,8.753686905,8.815221786,8.729235649,8.55602932,73.20563507,860.2489014,76.62703705,69.30000305,4.599998474,0.0420084,0.176873207,0.024451256,,-1.63999939,-98.89196777,0.008112907,0.138763428,5091,8.535229683,45.09999847,1.569000006,7186.185547,8.879916191,8.867007256,0.012908936,0.148927689
25080,25,27.69000053,5270,23.5,6489,7220,7857,53989,7.599999905,72.19999695,71,56,0,39,1997,,,0,0,0,0,0,1,0,8.884610176,8.777863503,8.857230186,8.753686905,8.569786072,73.44123077,766.736145,77.05088806,73.90000153,-2.900001526,0.02737999,0.0420084,0.024176598,0.024451256,-1.63999939,-93.51275635,0.013756752,0.235595703,5091,8.535229683,45.09999847,1.605000019,7220,8.884610176,8.879916191,0.004693985,0.012908936
25080,25,30.51000023,5372,23.10000038,6643,7222,8445,52004,4.099999905,83.90000153,77,60,0,63,1998,,,0,0,0,0,0,0,1,8.884886742,8.801319122,8.884610176,8.777863503,8.588955879,73.77016449,930.8601074,77.46321869,71,6,0.000276566,0.02737999,0.02345562,0.024176598,2.819999695,164.1239624,0.019169807,0.328933716,5091,8.535229683,45.09999847,1.629999995,7111.23291,8.869430542,8.884610176,-0.015179634,0.004693985
25100,25,10.89999962,2915,,,4402,,36651,8.899999619,69,48.09999847,36.59999847,,,1992,85.09999847,7758,1,0,0,0,0,0,0,8.389814377,,,,7.977624893,63.64249802,118.8099899,,,,,,,,,,,,,,,1.402999997,5035.787598,8.524325371,,,
25100,25,12,2963,,,4527,,34445,7.099999905,74.59999847,54.09999847,37.70000076,,,1993,92,6981,0,1,0,0,0,0,0,8.417815208,,8.389814377,,7.99395752,63.90335846,144,,48.09999847,6,0.028000832,,,,1.100000381,25.19001007,0.016332626,0.260860443,4402,8.389814377,48.09999847,1.445000052,5028.259277,8.522829056,8.524325371,-0.001496315,
25100,25,12.89999962,3060,,,4757,,37321,0.5,98.19999695,62.79999924,51.70000076,,,1994,85.80000305,9987,0,0,1,0,0,0,0,8.467372894,,8.417815208,,8.026169777,64.41940308,166.4099884,,54.09999847,8.700000763,0.049557686,0.028000832,,,0.899999619,22.4099884,0.032212257,0.516044617,4402,8.389814377,48.09999847,1.481999993,5151.811523,8.547103882,8.522829056,0.024274826,-0.001496315
25100,25,13.68999958,3011,23.70000076,5031,5774,6188,45931,1.620000005,93.80000305,71.09999847,63.90000153,,0,1995,,,0,0,0,1,0,0,0,8.661120415,8.523373604,8.467372894,,8.010027885,64.16054535,187.4160919,72.64789581,62.79999924,8.299999237,0.19374752,0.049557686,,,0.789999962,21.00610352,-0.016141891,-0.258857727,4402,8.389814377,48.09999847,1.524000049,6080.885742,8.712905884,8.547103882,0.165802002,0.024274826
25100,25,14.60000038,3117,23.89999962,5184,6007,6341,47795,1.080000043,95.59999847,81.09999847,61.29999924,,0,1996,,,0,0,0,0,1,0,0,8.700680733,8.553332329,8.661120415,8.523373604,8.044626236,64.71601105,213.1600037,73.15949249,71.09999847,10,0.039560318,0.19374752,0.029958725,,0.910000801,25.74391174,0.034598351,0.555465698,4402,8.389814377,48.09999847,1.569000006,6144.828125,8.723365784,8.712905884,0.0104599,0.165802002
25100,25,12.10999966,3190,25,5339,6127,6513,50313,2.5,90.09999847,76,61,0,,1997,,,0,0,0,0,0,1,0,8.720460892,8.582793236,8.700680733,8.553332329,8.067775726,65.08900452,146.6520844,73.66433716,81.09999847,-5.099998474,0.019780159,0.039560318,0.029460907,0.029958725,-2.490000725,-66.50791931,0.02314949,0.372993469,4402,8.389814377,48.09999847,1.605000019,6127,8.720460892,8.723365784,-0.002904892,0.0104599
25100,25,14.97000027,3342,23.89999962,5493,6068,6626,48852,4.699999809,82.90000153,82,73,0,,1998,,,0,0,0,0,0,0,1,8.710783958,8.611229897,8.720460892,8.582793236,8.11432457,65.84226227,224.1009064,74.15328217,76,6,-0.009676933,0.019780159,0.028436661,0.029460907,2.86000061,77.44882202,0.046548843,0.753257751,4402,8.389814377,48.09999847,1.629999995,5974.932617,8.695327759,8.720460892,-0.025133133,-0.002904892
25110,25,13.69999981,3589,,,4114,,30587,3.700000048,87.69999695,42.70000076,35.79999924,,,1992,95,5830,1,0,0,0,0,0,0,8.322151184,,,,8.185628891,67.0045166,187.6899872,,,,,,,,,,,,,,,1.402999997,4706.322266,8.456662178,,,
25110,25,15.19999981,3626,,,4243,,31543,8,71.5,59.09999847,30,,,1993,96,6928,0,1,0,0,0,0,0,8.353025436,,8.322151184,,8.195885658,67.17253876,231.0399933,,42.70000076,16.39999771,0.030874252,,,,1.5,43.3500061,0.010256767,0.168022156,4114,8.322151184,42.70000076,1.445000052,4712.812988,8.458040237,8.456662178,0.001378059,
25110,25,18.5,3629,,,4681,,32814,0.5,98.09999847,64.69999695,34.09999847,,,1994,98.09999847,8357,0,0,1,0,0,0,0,8.451267242,,8.353025436,,8.196712494,67.18609619,342.25,,59.09999847,5.599998474,0.098241806,0.030874252,,,3.300000191,111.2100067,0.000826836,0.013557434,4114,8.322151184,42.70000076,1.481999993,5069.503906,8.53099823,8.458040237,0.072957993,0.001378059
25110,25,16.31999969,3481,24.29999924,5227,5215,5997,42317,3.839999914,84,78.5,42.40000153,,0,1995,,,0,0,0,1,0,0,0,8.559294701,8.561593056,8.451267242,,8.155075073,66.50524902,266.3423767,73.3008728,64.69999695,13.80000305,0.108027458,0.098241806,,,-2.180000305,-75.90762329,-0.041637421,-0.680847168,4114,8.322151184,42.70000076,1.524000049,5492.174805,8.611079216,8.53099823,0.080080986,0.072957993
25110,25,18.10000038,3535,23.79999924,5380,5425,6042,41686,3.119999886,93.19999695,73.80000305,61.29999924,,0,1996,,,0,0,0,0,1,0,0,8.598773003,8.590443611,8.559294701,8.561593056,8.17046833,66.75655365,327.6100159,73.79572296,78.5,-4.699996948,0.039478302,0.108027458,0.028850555,,1.780000687,61.26763916,0.015393257,0.251304626,4114,8.322151184,42.70000076,1.569000006,5549.474121,8.621458054,8.611079216,0.010378838,0.080080986
25110,25,14.34000015,3777,24.29999924,5535,5404,6157,42673,2.200000048,90.80000305,71,70,99,,1997,,,0,0,0,0,0,1,0,8.594894409,8.618846893,8.598773003,8.590443611,8.236685753,67.84299469,205.6356049,74.28452301,73.80000305,-2.800003052,-0.003878593,0.039478302,0.028403282,0.028850555,-3.760000229,-121.974411,0.066217422,1.08644104,4114,8.322151184,42.70000076,1.605000019,5404,8.594894409,8.621458054,-0.026563644,0.010378838
25110,25,20.79999924,3881,24.5,5689,5532,6419,44681,1.299999952,94.5,87,77,112,,1998,,,0,0,0,0,0,0,1,8.618304253,8.646289825,8.594894409,8.618846893,8.263848305,68.2911911,432.6399536,74.7583313,71,16,0.023409843,-0.003878593,0.027442932,0.028403282,6.459999084,227.0043488,0.027162552,0.448196411,4114,8.322151184,42.70000076,1.629999995,5447.15332,8.602848053,8.594894409,0.007953644,-0.026563644
25120,25,8.899999619,4071,,,3818,,34061,5.5,79.19999695,56.09999847,54.29999924,,,1992,84.69999695,6683,1,0,0,0,0,0,0,8.2474823,,,,8.3116436,69.0834198,79.20999146,,,,,,,,,,,,,,,1.402999997,4367.705078,8.381993294,,,
25120,25,9.800000191,4077,,,3930,,35887,0.600000024,97.19999695,59.40000153,54.09999847,,,1993,84.59999847,7043,0,1,0,0,0,0,0,8.276394844,,8.2474823,,8.313117027,69.10791779,96.04000092,,56.09999847,3.300003052,0.028912544,,,,0.900000572,16.83000946,0.001473427,0.024497986,3818,8.2474823,56.09999847,1.445000052,4365.155762,8.381408691,8.381993294,-0.000584602,
25120,25,9.5,4080,,,4442,,38995,3.200000048,87.19999695,68.5,60.40000153,,,1994,83.30000305,10399,0,0,1,0,0,0,0,8.398859978,,8.276394844,,8.31385231,69.12014008,90.25,,59.40000153,9.099998474,0.122465134,0.028912544,,,-0.300000191,-5.790000916,0.000735283,0.01222229,3818,8.2474823,56.09999847,1.481999993,4810.667969,8.478590965,8.381408691,0.097182274,-0.000584602
25120,25,8.739999771,4093,24.39999962,4785,4947,5320,51970,2.299999952,91.09999847,77.90000153,69.80000305,,0,1995,,,0,0,0,1,0,0,0,8.506536484,8.473240852,8.398859978,,8.317033768,69.17304993,76.38759613,71.79580688,68.5,9.400001526,0.107676506,0.122465134,,,-0.760000229,-13.86240387,0.003181458,0.052909851,3818,8.2474823,56.09999847,1.524000049,5209.931152,8.558321953,8.478590965,0.079730988,0.097182274
25120,25,7.989999771,4190,24.89999962,5028,5144,5574,53368,2.519999981,90.40000153,77.19999695,72.69999695,,0,1996,,,0,0,0,0,1,0,0,8.545586586,8.522777557,8.506536484,8.473240852,8.340456009,69.56320953,63.84009552,72.63774109,77.90000153,-0.700004578,0.039050102,0.107676506,0.049536705,,-0.75,-12.54750061,0.023422241,0.390159607,3818,8.2474823,56.09999847,1.569000006,5262.026855,8.568271637,8.558321953,0.009949684,0.079730988
25120,25,7.449999809,4229,24.29999924,5270,5385,5796,53360,2.799999952,88.80000305,73,70,0,,1997,,,0,0,0,0,0,1,0,8.59137249,8.569786072,8.545586586,8.522777557,8.349720955,69.7178421,55.50249863,73.44123077,77.19999695,-4.199996948,0.045785904,0.039050102,0.047008514,0.049536705,-0.539999962,-8.337596893,0.009264946,0.154632568,3818,8.2474823,56.09999847,1.605000019,5385,8.59137249,8.568271637,0.023100853,0.009949684
25120,25,8.180000305,4234,24.29999924,5462,5339,6062,53813,2,91.69999695,95,81,0,,1998,,,0,0,0,0,0,0,1,8.582793236,8.605569839,8.59137249,8.569786072,8.350902557,69.73757172,66.91240692,74.05583191,73,22,-0.008579254,0.045785904,0.035783768,0.047008514,0.730000496,11.40990829,0.001181602,0.019729614,3818,8.2474823,56.09999847,1.629999995,5257.113281,8.567337036,8.59137249,-0.024035454,0.023100853
25130,25,19,1105,,,4207,,29345,3,89,21.10000038,27.70000076,,,1992,103.1999969,5506,1,0,0,0,0,0,0,8.34450531,,,,7.007600784,49.1064682,361,,,,,,,,,,,,,,,1.402999997,4812.711914,8.479016304,,,
25130,25,24.70000076,1164,,,4535,,30762,2.400000095,91.19999695,50,19.29999924,,,1993,102.4000015,8068,0,1,0,0,0,0,0,8.41958046,,8.34450531,,7.059617519,49.83819962,610.0900269,,21.10000038,28.89999962,0.07507515,,,,5.700000763,249.0900269,0.052016735,0.731731415,4207,8.34450531,21.10000038,1.445000052,5037.14502,8.524594307,8.479016304,0.045578003,
25130,25,26.60000038,1117,,,5122,,33719,2.799999952,89.5,51.90000153,24.70000076,,,1994,106.8000031,8787,0,0,1,0,0,0,0,8.54129982,,8.41958046,,7.018401623,49.25796127,707.5599976,,50,1.900001526,0.12171936,0.07507515,,,1.899999619,97.4699707,-0.041215897,-0.580238342,4207,8.34450531,21.10000038,1.481999993,5547.105469,8.621031761,8.524594307,0.096437454,0.045578003
25130,25,38.70000076,1107,21.39999962,5139,5237,6251,38633,7.71999979,71.59999847,55.40000153,28.20000076,,0,1995,,,0,0,0,1,0,0,0,8.563504219,8.544613838,8.54129982,,7.009408951,49.13181305,1497.690063,73.01042938,51.90000153,3.5,0.022204399,0.12171936,,,12.10000038,790.1300659,-0.008992672,-0.126148224,4207,8.34450531,21.10000038,1.524000049,5515.344238,8.615289688,8.621031761,-0.005742073,0.096437454
25130,25,38.02999878,1090,21.89999962,5292,5766,6481,41017,1.080000043,103.0999985,69.59999847,49.40000153,,0,1996,,,0,0,0,0,1,0,0,8.659733772,8.573951721,8.563504219,8.544613838,6.993933201,48.9151001,1446.280762,73.51264954,55.40000153,14.19999695,0.096229553,0.022204399,0.029337883,,-0.670001984,-51.40930176,-0.01547575,-0.216712952,4207,8.34450531,21.10000038,1.569000006,5898.29834,8.682418823,8.615289688,0.067129135,-0.005742073
25130,25,39.25,1120,19.60000038,5447,6079,6473,40452,2.099999905,92,55,43,0,,1997,,,0,0,0,0,0,1,0,8.71259594,8.602820396,8.659733772,8.573951721,7.021083832,49.29561996,1540.5625,74.00852203,69.59999847,-14.59999847,0.052862167,0.096229553,0.028868675,0.029337883,1.220001221,94.28173828,0.027150631,0.380519867,4207,8.34450531,21.10000038,1.605000019,6079,8.71259594,8.682418823,0.030177116,0.067129135
25130,25,34.93999863,1117,20.70000076,5601,6216,6788,45119,9,68.19999695,71,84,0,,1998,,,0,0,0,0,0,0,1,8.734882355,8.630700111,8.71259594,8.602820396,7.018401623,49.25796127,1220.803467,74.48898315,55,16,0.022286415,0.052862167,0.027879715,0.028868675,-4.310001373,-319.7590332,-0.002682209,-0.037658691,4207,8.34450531,21.10000038,1.629999995,6120.662598,8.719425201,8.71259594,0.006829262,0.030177116
25140,25,11.80000019,4883,,,3906,,33382,1.700000048,93.19999695,57.29999924,51.20000076,,,1992,85.5,6469,1,0,0,0,0,0,0,8.270269394,,,,8.493515015,72.13980103,139.2400055,,,,,,,,,,,,,,,1.402999997,4468.375,8.404780388,,,
25140,25,13.39999962,4903,,,4016,,35770,1.200000048,95.30000305,49.59999847,45.09999847,,,1993,85.69999695,6927,0,1,0,0,0,0,0,8.298041344,,8.270269394,,8.497602463,72.2092514,179.5599823,,57.29999924,-7.700000763,0.02777195,,,,1.599999428,40.31997681,0.004087448,0.069450378,3906,8.270269394,57.29999924,1.445000052,4460.678223,8.403056145,8.404780388,-0.001724243,
25140,25,13.69999981,4966,,,4500,,37711,1.299999952,95,65.19999695,56.90000153,,,1994,82.90000153,11916,0,0,1,0,0,0,0,8.411832809,,8.298041344,,8.510370255,72.42639923,187.6899872,,49.59999847,15.59999847,0.113791466,0.02777195,,,0.300000191,8.130004883,0.012767792,0.217147827,3906,8.270269394,57.29999924,1.481999993,4873.481934,8.491563797,8.403056145,0.088507652,-0.001724243
25140,25,14.47000027,4927,26,4757,5097,5361,49677,2.75999999,88.90000153,75.69999695,67.59999847,,0,1995,,,0,0,0,1,0,0,0,8.536407471,8.467372894,8.411832809,,8.502485275,72.29225922,209.3809052,71.6964035,65.19999695,10.5,0.124574661,0.113791466,,,0.770000458,21.69091797,-0.007884979,-0.134140015,3906,8.270269394,57.29999924,1.524000049,5367.90332,8.58819294,8.491563797,0.096629143,0.088507652
25140,25,13.22999954,4996,25.79999924,5003,5315,5807,51033,2.170000076,91.40000153,72.19999695,63.29999924,,0,1996,,,0,0,0,0,1,0,0,8.578288078,8.517792702,8.536407471,8.467372894,8.516392708,72.52894592,175.0328827,72.55279541,75.69999695,-3.5,0.041880608,0.124574661,0.050419807,,-1.240000725,-34.34802246,0.013907433,0.236686707,3906,8.270269394,57.29999924,1.569000006,5436.950195,8.600973129,8.58819294,0.01278019,0.096629143
25140,25,14.47000027,5035,25.79999924,5248,5607,5936,54158,2.400000095,90,75,63,0,,1997,,,0,0,0,0,0,1,0,8.631771088,8.565602303,8.578288078,8.517792702,8.524168968,72.66145325,209.3809052,73.36954498,72.19999695,2.800003052,0.053483009,0.041880608,0.047809601,0.050419807,1.240000725,34.34802246,0.00777626,0.132507324,3906,8.270269394,57.29999924,1.605000019,5607,8.631771088,8.600973129,0.030797958,0.01278019
25140,25,15.06999969,5143,24.70000076,5462,5645,6181,53195,3.200000048,87.40000153,84,75,0,,1998,,,0,0,0,0,0,0,1,8.638525009,8.605569839,8.631771088,8.565602303,8.545392036,73.02372742,227.1048889,74.05583191,75,9,0.006753922,0.053483009,0.039967537,0.047809601,0.599999428,17.72398376,0.021223068,0.36227417,3906,8.270269394,57.29999924,1.629999995,5558.42041,8.62306881,8.631771088,-0.008702278,0.030797958
25150,25,20.10000038,4074,,,4022,,33170,3.099999905,87.80000305,45.79999924,28,,,1992,87.30000305,7915,1,0,0,0,0,0,0,8.299534798,,,,8.312380791,69.09567261,404.0100098,,,,,,,,,,,,,,,1.402999997,4601.076172,8.434045792,,,
25150,25,17,4035,,,4282,,33948,1.600000024,92.5,52.09999847,34.40000153,,,1993,90.59999847,8094,0,1,0,0,0,0,0,8.362175941,,8.299534798,,8.302762032,68.93585968,289,,45.79999924,6.299999237,0.062641144,,,,-3.100000381,-115.0100098,-0.009618759,-0.159812927,4022,8.299534798,45.79999924,1.445000052,4756.131348,8.467189789,8.434045792,0.033143997,
25150,25,18.29999924,3950,,,4592,,37861,3.200000048,88.09999847,65.90000153,39.79999924,,,1994,83.80000305,11727,0,0,1,0,0,0,0,8.432070732,,8.362175941,,8.281471252,68.58276367,334.8899841,,52.09999847,13.80000305,0.069894791,0.062641144,,,1.299999237,45.88998413,-0.021290779,-0.353096008,4022,8.299534798,45.79999924,1.481999993,4973.117188,8.51180172,8.467189789,0.044611931,0.033143997
25150,25,21.04000092,3744,24.10000038,4865,5405,5650,50369,2.789999962,88.40000153,78.40000153,56,,0,1995,,,0,0,0,1,0,0,0,8.595079422,8.489822388,8.432070732,,8.227910042,67.69850159,442.6816406,72.0770874,65.90000153,12.5,0.16300869,0.069894791,,,2.740001678,107.7916565,-0.053561211,-0.884262085,4022,8.299534798,45.79999924,1.524000049,5692.273438,8.646864891,8.51180172,0.135063171,0.044611931
25150,25,19.06999969,3748,25.39999962,5099,5506,5793,52034,8.229999542,71.59999847,70.5,56.40000153,,0,1996,,,0,0,0,0,1,0,0,8.613594055,8.536799431,8.595079422,8.489822388,8.228977203,67.71606445,363.6648865,72.8769455,78.40000153,-7.900001526,0.018514633,0.16300869,0.046977043,,-1.970001221,-79.01675415,0.001067162,0.017562866,4022,8.299534798,45.79999924,1.569000006,5632.33252,8.636279106,8.646864891,-0.010585785,0.135063171
25150,25,17.65999985,3768,22.29999924,5308,5803,6041,48235,6.199999809,77.40000153,64,53,0,,1997,,,0,0,0,0,0,1,0,8.666130066,8.5769701,8.613594055,8.536799431,8.23429966,67.80368805,311.8755798,73.56441498,70.5,-6.5,0.052536011,0.018514633,0.04017067,0.046977043,-1.409999847,-51.78930664,0.005322456,0.087623596,4022,8.299534798,45.79999924,1.605000019,5803,8.666130066,8.636279106,0.02985096,-0.010585785
25150,25,18.04000092,3771,22.60000038,5462,5833,6181,49330,4.900000095,81.80000305,88,72,0,,1998,,,0,0,0,0,0,0,1,8.671286583,8.605569839,8.666130066,8.5769701,8.235095024,67.81678772,325.4416199,74.05583191,64,24,0.005156517,0.052536011,0.028599739,0.04017067,0.380001068,13.56604004,0.000795364,0.01309967,4022,8.299534798,45.79999924,1.629999995,5743.536621,8.655830383,8.666130066,-0.010299683,0.02985096
25180,25,14.80000019,4389,,,4095,,35678,2.099999905,91.69999695,43.79999924,39.5,,,1992,89.40000153,6845,1,0,0,0,0,0,0,8.317522049,,,,8.386857033,70.33937073,219.0400085,,,,,,,,,,,,,,,1.402999997,4684.586426,8.452033043,,,
25180,25,14,4305,,,4433,,37660,1.600000024,93.5,54.09999847,39.5,,,1993,90.40000153,7968,0,1,0,0,0,0,0,8.396831512,,8.317522049,,8.36753273,70.01560211,196,,43.79999924,10.29999924,0.079309464,,,,-0.800000191,-23.04000854,-0.019324303,-0.323768616,4095,8.317522049,43.79999924,1.445000052,4923.851074,8.501846313,8.452033043,0.049813271,
25180,25,15.19999981,4210,,,4815,,38102,2.299999952,90.90000153,58,45.5,,,1994,92.5,10643,0,0,1,0,0,0,0,8.479491234,,8.396831512,,8.345217705,69.64266205,231.0399933,,54.09999847,3.900001526,0.082659721,0.079309464,,,1.199999809,35.03999329,-0.022315025,-0.372940063,4095,8.317522049,43.79999924,1.481999993,5214.625488,8.559222221,8.501846313,0.057375908,0.049813271
25180,25,14.35000038,4084,21.89999962,5092,5636,5984,50340,5.650000095,76.90000153,69.30000305,53.29999924,,0,1995,,,0,0,0,1,0,0,0,8.636929512,8.53542614,8.479491234,,8.314831734,69.13642883,205.9225159,72.85350037,58,11.30000305,0.157438278,0.082659721,,,-0.849999428,-25.11747742,-0.030385971,-0.506233215,4095,8.317522049,43.79999924,1.524000049,5935.550781,8.688714981,8.559222221,0.12949276,0.057375908
25180,25,14.47999954,4082,20.5,5245,5757,5934,49441,6.320000172,76,67.5,54.20000076,,0,1996,,,0,0,0,0,1,0,0,8.658171654,8.565030098,8.636929512,8.53542614,8.314342499,69.12828827,209.6703796,73.35974121,69.30000305,-1.800003052,0.021242142,0.157438278,0.029603958,,0.129999161,3.74786377,-0.000489235,-0.008140564,4095,8.317522049,43.79999924,1.569000006,5889.091797,8.680856705,8.688714981,-0.007858276,0.12949276
25180,25,13.47000027,4175,21.89999962,5400,5854,6051,52338,4.199999809,83.80000305,63,54,0,,1997,,,0,0,0,0,0,1,0,8.674880028,8.594154358,8.658171654,8.565030098,8.33686924,69.50338745,181.4409027,73.85948944,67.5,-4.5,0.016708374,0.021242142,0.02912426,0.029603958,-1.009999275,-28.22947693,0.022526741,0.375099182,4095,8.317522049,43.79999924,1.605000019,5854,8.674880028,8.680856705,-0.005976677,-0.007858276
25180,25,13.76000023,4108,21.89999962,5554,5889,6274,52730,1.200000048,94.90000153,76,64,0,,1998,,,0,0,0,0,0,0,1,8.680841446,8.622273445,8.674880028,8.594154358,8.320691109,69.23390198,189.3376007,74.34359741,63,13,0.005961418,0.016708374,0.028119087,0.02912426,0.289999962,7.896697998,-0.016178131,-0.269485474,4095,8.317522049,43.79999924,1.629999995,5798.677734,8.665385246,8.674880028,-0.009494781,-0.005976677
25200,25,5.699999809,1417,,,4664,,29317,0.5,98.30000305,41.29999924,37.59999847,,,1992,111.8000031,5686,1,0,0,0,0,0,0,8.447628975,,,,7.256297112,52.65384674,32.48999786,,,,,,,,,,,,,,,1.402999997,5335.509766,8.582139969,,,
25200,25,6.199999809,1391,,,4854,,30673,1.299999952,94.59999847,49.5,41.09999847,,,1993,110.6999969,6350,0,1,0,0,0,0,0,8.487558365,,8.447628975,,7.237778187,52.3854332,38.43999863,,41.29999924,8.200000763,0.03992939,,,,0.5,5.950000763,-0.018518925,-0.268413544,4664,8.447628975,41.29999924,1.445000052,5391.466797,8.592573166,8.582139969,0.010433197,
